,cik,date,name,url
5502,814898,2008-11-06,HILB ROGAL & HOBBS CO,https://www.sec.gov/Archives/edgar/data/814898/0001157523-08-008937.txt
5503,752431,2008-11-25,NETWORK EQUIPMENT TECHNOLOGIES INC,https://www.sec.gov/Archives/edgar/data/752431/0000752431-08-000070.txt
5504,882151,2008-10-07,"BLACKROCK MUNIYIELD MICHIGAN INSURED FUND II, INC",https://www.sec.gov/Archives/edgar/data/882151/0001341004-08-002515.txt
5505,1168195,2008-10-30,SOURCEFIRE INC,https://www.sec.gov/Archives/edgar/data/1168195/0000950133-08-003486.txt
5506,1273441,2008-12-17,"GRAN TIERRA ENERGY, INC.",https://www.sec.gov/Archives/edgar/data/1273441/0001144204-08-069901.txt
5507,917273,2008-10-17,RAMBUS INC,https://www.sec.gov/Archives/edgar/data/917273/0000950134-08-018116.txt
5508,1062216,2008-11-03,MEMORY PHARMACEUTICALS CORP,https://www.sec.gov/Archives/edgar/data/1062216/0001299933-08-005124.txt
5509,277135,2008-10-29,GRAINGER W W INC,https://www.sec.gov/Archives/edgar/data/277135/0000277135-08-000025.txt
5510,814184,2008-11-03,TCF FINANCIAL CORP,https://www.sec.gov/Archives/edgar/data/814184/0001104659-08-067649.txt
5511,1285936,2008-10-23,SMALL BUSINESS CO,https://www.sec.gov/Archives/edgar/data/1285936/0001144204-08-059015.txt
5512,60977,2008-11-03,LYDALL INC /DE/,https://www.sec.gov/Archives/edgar/data/60977/0001193125-08-222311.txt
5513,874482,2008-10-30,UNION NATIONAL FINANCIAL CORP / PA,https://www.sec.gov/Archives/edgar/data/874482/0001144204-08-060193.txt
5514,70318,2008-11-04,TENET HEALTHCARE CORP,https://www.sec.gov/Archives/edgar/data/70318/0001193125-08-223679.txt
5515,1353307,2008-12-17,"China Marketing Media Holdings, Inc.",https://www.sec.gov/Archives/edgar/data/1353307/0001204459-08-002435.txt
5516,203077,2008-12-01,ST JUDE MEDICAL INC,https://www.sec.gov/Archives/edgar/data/203077/0000897101-08-002435.txt
5517,821026,2008-11-05,ANDERSONS INC,https://www.sec.gov/Archives/edgar/data/821026/0001299933-08-005157.txt
5518,946815,2008-11-06,LOUD TECHNOLOGIES INC,https://www.sec.gov/Archives/edgar/data/946815/0000950134-08-019656.txt
5519,1020859,2008-11-26,UNITED NATURAL FOODS INC,https://www.sec.gov/Archives/edgar/data/1020859/0001171520-08-000688.txt
5520,899597,2008-10-17,BUCKEYE TECHNOLOGIES INC,https://www.sec.gov/Archives/edgar/data/899597/0000899597-08-000035.txt
5521,718789,2008-11-13,SHUFFLE MASTER INC,https://www.sec.gov/Archives/edgar/data/718789/0001341004-08-002870.txt
5522,96289,2008-12-16,RADIOSHACK CORP,https://www.sec.gov/Archives/edgar/data/96289/0000096289-08-000041.txt
5523,1418121,2008-10-22,"Apple REIT Nine, Inc.",https://www.sec.gov/Archives/edgar/data/1418121/0001193125-08-214061.txt
5524,1044082,2008-10-29,GEORGIA CAROLINA BANCSHARES INC,https://www.sec.gov/Archives/edgar/data/1044082/0000950144-08-007880.txt
5525,949349,2008-11-06,AMERICAN EXPRESS RECEIVABLES FINANCING CORP II,https://www.sec.gov/Archives/edgar/data/949349/0000950123-08-014511.txt
5526,1329842,2008-12-31,Federal Home Loan Bank of New York,https://www.sec.gov/Archives/edgar/data/1329842/0001299933-08-006099.txt
5527,918027,2008-10-10,HI SHEAR TECHNOLOGY CORP,https://www.sec.gov/Archives/edgar/data/918027/0001019687-08-004491.txt
5528,1033012,2008-12-17,FLAGSTAR BANCORP INC,https://www.sec.gov/Archives/edgar/data/1033012/0000950152-08-010383.txt
5529,1177845,2008-10-27,XPLORE TECHNOLOGIES CORP,https://www.sec.gov/Archives/edgar/data/1177845/0001104659-08-065939.txt
5530,910073,2008-12-31,NEW YORK COMMUNITY BANCORP INC,https://www.sec.gov/Archives/edgar/data/910073/0001157523-08-010143.txt
5531,351569,2008-10-21,Ameris Bancorp,https://www.sec.gov/Archives/edgar/data/351569/0000351569-08-000030.txt
5532,764065,2008-10-14,CLEVELAND CLIFFS INC,https://www.sec.gov/Archives/edgar/data/764065/0001299933-08-004786.txt
5533,1053112,2008-10-20,CABLEVISION SYSTEMS CORP /NY,https://www.sec.gov/Archives/edgar/data/1053112/0000891836-08-000223.txt
5534,1127269,2008-10-30,GENERAL MARITIME CORP/,https://www.sec.gov/Archives/edgar/data/1127269/0001140361-08-024015.txt
5535,23666,2008-12-18,Sara Lee Corp,https://www.sec.gov/Archives/edgar/data/23666/0001299933-08-005962.txt
5536,1276520,2008-11-14,GENWORTH FINANCIAL INC,https://www.sec.gov/Archives/edgar/data/1276520/0001193125-08-236182.txt
5537,895419,2008-12-31,CREE INC,https://www.sec.gov/Archives/edgar/data/895419/0000895419-08-000076.txt
5538,919443,2008-10-28,LACROSSE FOOTWEAR INC,https://www.sec.gov/Archives/edgar/data/919443/0000950134-08-018576.txt
5539,1138301,2008-12-01,CORPORATE PROPERTY ASSOCIATES 15 INC,https://www.sec.gov/Archives/edgar/data/1138301/0000950123-08-016692.txt
5540,1038222,2008-12-12,"Reis, Inc.",https://www.sec.gov/Archives/edgar/data/1038222/0001038222-08-000019.txt
5541,1054374,2008-12-03,BROADCOM CORP,https://www.sec.gov/Archives/edgar/data/1054374/0001299933-08-005618.txt
5542,927003,2008-12-11,ADVANCED ENERGY INDUSTRIES INC,https://www.sec.gov/Archives/edgar/data/927003/0000950134-08-022043.txt
5543,1394186,2008-10-07,Western Goldfields Inc.,https://www.sec.gov/Archives/edgar/data/1394186/0001279569-08-001096.txt
5544,1337826,2008-12-09,"CHINA ORGANIC AGRICULTURE, INC.",https://www.sec.gov/Archives/edgar/data/1337826/0001193805-08-003333.txt
5545,1143908,2008-12-19,ACCENTURE SCA,https://www.sec.gov/Archives/edgar/data/1143908/0000950137-08-014512.txt
5546,819793,2008-11-04,ALBANY INTERNATIONAL CORP /DE/,https://www.sec.gov/Archives/edgar/data/819793/0001157523-08-008749.txt
5547,78890,2008-11-17,BRINKS CO,https://www.sec.gov/Archives/edgar/data/78890/0000950157-08-000954.txt
5548,937941,2008-10-29,PC MALL INC,https://www.sec.gov/Archives/edgar/data/937941/0000937941-08-000056.txt
5549,1324759,2008-12-12,Cereplast Inc,https://www.sec.gov/Archives/edgar/data/1324759/0001362310-08-008194.txt
5550,1070045,2008-11-21,"China Bio Energy Holding Group Co., Ltd.",https://www.sec.gov/Archives/edgar/data/1070045/0001144204-08-066186.txt
5551,1034669,2008-12-16,FISHER COMMUNICATIONS INC,https://www.sec.gov/Archives/edgar/data/1034669/0000950134-08-022231.txt
5552,702902,2008-11-13,HARLEYSVILLE NATIONAL CORP,https://www.sec.gov/Archives/edgar/data/702902/0000702902-08-000076.txt
5553,763744,2008-12-02,DREW INDUSTRIES INC,https://www.sec.gov/Archives/edgar/data/763744/0001144204-08-067518.txt
5554,1312402,2008-12-29,BLACKSTONE LAKE MINERALS INC.,https://www.sec.gov/Archives/edgar/data/1312402/0001062993-08-005484.txt
5555,926617,2008-12-01,"VERMILLION, INC.",https://www.sec.gov/Archives/edgar/data/926617/0000891618-08-000497.txt
5556,1410402,2008-11-05,FX Real Estate & Entertainment Inc.,https://www.sec.gov/Archives/edgar/data/1410402/0000950123-08-014448.txt
5557,4611,2008-11-20,AMERICAN BILTRITE INC,https://www.sec.gov/Archives/edgar/data/4611/0001171520-08-000686.txt
5558,97196,2008-11-10,AMERICAN INDEPENDENCE CORP,https://www.sec.gov/Archives/edgar/data/97196/0000097196-08-000010.txt
5559,1366612,2008-11-17,Majestic Star Casino Capital CORP,https://www.sec.gov/Archives/edgar/data/1366612/0001016466-08-000039.txt
5560,1205727,2008-11-03,"CBEYOND, INC.",https://www.sec.gov/Archives/edgar/data/1205727/0001193125-08-223005.txt
5561,1003078,2008-10-17,MSC INDUSTRIAL DIRECT CO INC,https://www.sec.gov/Archives/edgar/data/1003078/0001104659-08-064632.txt
5562,835729,2008-10-30,BMC SOFTWARE INC,https://www.sec.gov/Archives/edgar/data/835729/0001299933-08-005077.txt
5563,1090071,2008-10-30,FOUNDRY NETWORKS INC,https://www.sec.gov/Archives/edgar/data/1090071/0000950134-08-018778.txt
5564,824410,2008-10-07,SANDY SPRING BANCORP INC,https://www.sec.gov/Archives/edgar/data/824410/0001144204-08-056422.txt
5565,1115836,2008-11-04,ORIENT EXPRESS HOTELS LTD,https://www.sec.gov/Archives/edgar/data/1115836/0001104659-08-067756.txt
5566,1132651,2008-10-17,AMES NATIONAL CORP,https://www.sec.gov/Archives/edgar/data/1132651/0001140361-08-023416.txt
5567,776901,2008-11-12,INDEPENDENT BANK CORP,https://www.sec.gov/Archives/edgar/data/776901/0000950135-08-007171.txt
5568,1135711,2008-10-21,NETLOGIC MICROSYSTEMS INC,https://www.sec.gov/Archives/edgar/data/1135711/0001193125-08-213628.txt
5569,779125,2008-12-18,CNB CORP /MI/,https://www.sec.gov/Archives/edgar/data/779125/0000950152-08-010410.txt
5570,906465,2008-10-24,QCR HOLDINGS INC,https://www.sec.gov/Archives/edgar/data/906465/0001171843-08-000816.txt
5571,750686,2008-11-20,CAMDEN NATIONAL CORP,https://www.sec.gov/Archives/edgar/data/750686/0001193125-08-239784.txt
5572,1301236,2008-12-09,MHI Hospitality CORP,https://www.sec.gov/Archives/edgar/data/1301236/0001193125-08-250351.txt
5573,1319161,2008-10-24,Warner Music Group Corp.,https://www.sec.gov/Archives/edgar/data/1319161/0001193125-08-216142.txt
5574,1130591,2008-11-10,XENOPORT INC,https://www.sec.gov/Archives/edgar/data/1130591/0000950134-08-019997.txt
5575,1285785,2008-11-17,MOSAIC CO,https://www.sec.gov/Archives/edgar/data/1285785/0001193125-08-237435.txt
5576,1226006,2008-10-29,RFS HOLDING LLC,https://www.sec.gov/Archives/edgar/data/1226006/0001290098-08-000020.txt
5577,932111,2008-10-07,MICREL INC,https://www.sec.gov/Archives/edgar/data/932111/0000932111-08-000045.txt
5578,1170565,2008-10-24,WEATHERFORD INTERNATIONAL LTD,https://www.sec.gov/Archives/edgar/data/1170565/0000950129-08-005295.txt
5579,719866,2008-12-23,ARCTIC CAT INC,https://www.sec.gov/Archives/edgar/data/719866/0001104659-08-078164.txt
5580,1387522,2008-11-24,Pacific Copper Corp.,https://www.sec.gov/Archives/edgar/data/1387522/0001427236-08-000072.txt
5581,1323854,2008-12-23,Warner Chilcott Ltd,https://www.sec.gov/Archives/edgar/data/1323854/0001193125-08-259648.txt
5582,21535,2008-12-11,COHU INC,https://www.sec.gov/Archives/edgar/data/21535/0000936392-08-000763.txt
5583,1098151,2008-10-23,FIDELITY D & D BANCORP INC,https://www.sec.gov/Archives/edgar/data/1098151/0001104659-08-065434.txt
5584,1432315,2008-10-02,"Mining Oil, Inc.",https://www.sec.gov/Archives/edgar/data/1432315/0001144204-08-055763.txt
5585,887730,2008-12-23,KEMET CORP,https://www.sec.gov/Archives/edgar/data/887730/0001104659-08-078229.txt
5586,74303,2008-12-22,OLIN CORP,https://www.sec.gov/Archives/edgar/data/74303/0000074303-08-000082.txt
5587,1093434,2008-12-29,"NexCen Brands, Inc.",https://www.sec.gov/Archives/edgar/data/1093434/0001144204-08-071219.txt
5588,1000229,2008-10-02,CORE LABORATORIES N V,https://www.sec.gov/Archives/edgar/data/1000229/0001000229-08-000015.txt
5589,835729,2008-10-30,BMC SOFTWARE INC,https://www.sec.gov/Archives/edgar/data/835729/0001157523-08-008636.txt
5590,1384072,2008-12-22,"Vanguard Natural Resources, LLC",https://www.sec.gov/Archives/edgar/data/1384072/0001144204-08-070464.txt
5591,895450,2008-12-04,WILLBROS GROUP INC,https://www.sec.gov/Archives/edgar/data/895450/0001144204-08-067942.txt
5592,1364560,2008-11-19,"Black Sea Oil, Inc.",https://www.sec.gov/Archives/edgar/data/1364560/0001387131-08-000323.txt
5593,1000229,2008-10-23,CORE LABORATORIES N V,https://www.sec.gov/Archives/edgar/data/1000229/0001000229-08-000017.txt
5594,1052054,2008-11-12,EVOLVING SYSTEMS INC,https://www.sec.gov/Archives/edgar/data/1052054/0001104659-08-069878.txt
5595,922521,2008-10-16,FALCONSTOR SOFTWARE INC,https://www.sec.gov/Archives/edgar/data/922521/0000921895-08-002608.txt
5596,806085,2008-12-22,LEHMAN BROTHERS HOLDINGS INC,https://www.sec.gov/Archives/edgar/data/806085/0000909518-08-000936.txt
5597,1326583,2008-12-16,WebMD Health Corp.,https://www.sec.gov/Archives/edgar/data/1326583/0000950144-08-009359.txt
5598,1002422,2008-10-31,PHYTOMEDICAL TECHNOLOGIES INC,https://www.sec.gov/Archives/edgar/data/1002422/0001140361-08-024073.txt
5599,949039,2008-12-03,DIAMOND OFFSHORE DRILLING INC,https://www.sec.gov/Archives/edgar/data/949039/0000950129-08-005826.txt
5600,813779,2009-01-05,CRIMSON EXPLORATION INC.,https://www.sec.gov/Archives/edgar/data/813779/0000813779-09-000003.txt
5601,4281,2009-01-07,ALCOA INC,https://www.sec.gov/Archives/edgar/data/4281/0001193125-09-002531.txt
5602,1171486,2009-01-27,NATURAL RESOURCE PARTNERS LP,https://www.sec.gov/Archives/edgar/data/1171486/0000950129-09-000225.txt
5603,1075629,2009-03-10,AEROCON INC /DE/,https://www.sec.gov/Archives/edgar/data/1075629/0000919465-09-000008.txt
5604,1181749,2009-03-23,"Granite Falls Energy, LLC",https://www.sec.gov/Archives/edgar/data/1181749/0001362310-09-004209.txt
5605,713676,2009-02-03,PNC FINANCIAL SERVICES GROUP INC,https://www.sec.gov/Archives/edgar/data/713676/0001193125-09-017001.txt
5606,1171032,2009-01-09,BAKERS FOOTWEAR GROUP INC,https://www.sec.gov/Archives/edgar/data/1171032/0000950138-09-000013.txt
5607,1373641,2009-02-27,"Highland Distressed Opportunities, Inc.",https://www.sec.gov/Archives/edgar/data/1373641/0000950134-09-003951.txt
5608,1099219,2009-02-18,METLIFE INC,https://www.sec.gov/Archives/edgar/data/1099219/0000950123-09-003020.txt
5609,1800,2009-01-21,ABBOTT LABORATORIES,https://www.sec.gov/Archives/edgar/data/1800/0001104659-09-003202.txt
5610,1171749,2009-01-15,TXP CORP,https://www.sec.gov/Archives/edgar/data/1171749/0001144204-09-002153.txt
5611,1104671,2009-03-13,STAR ENERGY CORP,https://www.sec.gov/Archives/edgar/data/1104671/0000910680-09-000111.txt
5612,1296785,2009-03-24,Seneca Gaming Corp,https://www.sec.gov/Archives/edgar/data/1296785/0001104659-09-019509.txt
5613,71180,2009-01-12,NEVADA POWER CO,https://www.sec.gov/Archives/edgar/data/71180/0000950135-09-000225.txt
5614,925528,2009-03-27,HUDSON TECHNOLOGIES INC /NY,https://www.sec.gov/Archives/edgar/data/925528/0001010541-09-000005.txt
5615,1344674,2009-02-18,NUCRYST Pharmaceuticals Corp.,https://www.sec.gov/Archives/edgar/data/1344674/0001130319-09-000087.txt
5616,63330,2009-03-18,MAUI LAND & PINEAPPLE CO INC,https://www.sec.gov/Archives/edgar/data/63330/0001104659-09-018538.txt
5617,320387,2009-02-18,FIRST M&F CORP/MS,https://www.sec.gov/Archives/edgar/data/320387/0001144204-09-009604.txt
5618,1438535,2009-01-28,"Hydrodynex, Inc.",https://www.sec.gov/Archives/edgar/data/1438535/0001449388-09-000002.txt
5619,1376067,2009-02-26,"Venture Lending & Leasing V, Inc.",https://www.sec.gov/Archives/edgar/data/1376067/0001376067-09-000004.txt
5620,1130713,2009-01-30,"OVERSTOCK.COM, INC",https://www.sec.gov/Archives/edgar/data/1130713/0001104659-09-005186.txt
5621,754597,2009-02-17,HABERSHAM BANCORP,https://www.sec.gov/Archives/edgar/data/754597/0001140361-09-004138.txt
5622,1104657,2009-02-05,BRUSH ENGINEERED MATERIALS INC,https://www.sec.gov/Archives/edgar/data/1104657/0001299933-09-000606.txt
5623,17843,2009-01-27,CARPENTER TECHNOLOGY CORP,https://www.sec.gov/Archives/edgar/data/17843/0001157523-09-000515.txt
5624,709337,2009-02-02,FARMERS NATIONAL BANC CORP /OH/,https://www.sec.gov/Archives/edgar/data/709337/0001299933-09-000539.txt
5625,1024725,2009-02-05,TENNECO INC,https://www.sec.gov/Archives/edgar/data/1024725/0000950137-09-000816.txt
5626,1068912,2009-03-05,FIRST PLACE FINANCIAL CORP /DE/,https://www.sec.gov/Archives/edgar/data/1068912/0001193125-09-046285.txt
5627,106926,2009-02-19,WHITNEY HOLDING CORP,https://www.sec.gov/Archives/edgar/data/106926/0000106926-09-000012.txt
5628,945764,2009-02-02,DENBURY RESOURCES INC,https://www.sec.gov/Archives/edgar/data/945764/0000950134-09-001593.txt
5629,1190132,2009-03-30,"CHINA BIOPHARMA, INC.",https://www.sec.gov/Archives/edgar/data/1190132/0001144204-09-016692.txt
5630,1046356,2009-03-23,BUILDING MATERIALS HOLDING CORP,https://www.sec.gov/Archives/edgar/data/1046356/0001144204-09-015496.txt
5631,1389067,2009-03-06,"ROADSHIPS HOLDINGS, INC.",https://www.sec.gov/Archives/edgar/data/1389067/0001376474-09-000020.txt
5632,1163165,2009-01-16,CONOCOPHILLIPS,https://www.sec.gov/Archives/edgar/data/1163165/0001157523-09-000295.txt
5633,1027702,2009-03-12,"EPIX Pharmaceuticals, Inc.",https://www.sec.gov/Archives/edgar/data/1027702/0000950135-09-001683.txt
5634,1037016,2009-02-26,NII HOLDINGS INC,https://www.sec.gov/Archives/edgar/data/1037016/0000950133-09-000445.txt
5635,1287701,2009-02-05,GRAMERCY CAPITAL CORP,https://www.sec.gov/Archives/edgar/data/1287701/0001104659-09-006898.txt
5636,1375618,2009-01-23,GOLD CREST MINES INC,https://www.sec.gov/Archives/edgar/data/1375618/0001052918-09-000045.txt
5637,93859,2009-02-20,STEAK & SHAKE CO,https://www.sec.gov/Archives/edgar/data/93859/0000093859-09-000012.txt
5638,1140028,2009-03-31,Hana Biosciences Inc,https://www.sec.gov/Archives/edgar/data/1140028/0001144204-09-017815.txt
5639,216324,2009-02-02,IMAGE ENTERTAINMENT INC,https://www.sec.gov/Archives/edgar/data/216324/0001362310-09-000942.txt
5640,706864,2009-03-24,MERRIMAC INDUSTRIES INC,https://www.sec.gov/Archives/edgar/data/706864/0001144204-09-015791.txt
5641,1264755,2009-02-06,NEWALLIANCE BANCSHARES INC,https://www.sec.gov/Archives/edgar/data/1264755/0000914260-09-000038.txt
5642,718924,2009-02-06,SPAN AMERICA MEDICAL SYSTEMS INC,https://www.sec.gov/Archives/edgar/data/718924/0001157523-09-000962.txt
5643,46207,2009-02-20,HAWAIIAN ELECTRIC CO INC,https://www.sec.gov/Archives/edgar/data/46207/0001193125-09-033536.txt
5644,3570,2009-01-14,CHENIERE ENERGY INC,https://www.sec.gov/Archives/edgar/data/3570/0001193125-09-005601.txt
5645,1003214,2009-03-20,SILICON IMAGE INC,https://www.sec.gov/Archives/edgar/data/1003214/0000950134-09-005800.txt
5646,1088312,2009-03-26,INTERMOST CORP,https://www.sec.gov/Archives/edgar/data/1088312/0001171520-09-000218.txt
5647,883697,2009-02-18,REGEN BIOLOGICS INC,https://www.sec.gov/Archives/edgar/data/883697/0001140361-09-004518.txt
5648,763701,2009-03-05,NATIONAL PROPERTY INVESTORS 8 /CA/,https://www.sec.gov/Archives/edgar/data/763701/0000711642-09-000116.txt
5649,1088162,2009-01-07,MAD CATZ INTERACTIVE INC,https://www.sec.gov/Archives/edgar/data/1088162/0000936392-09-000006.txt
5650,868271,2009-03-19,SEVERN BANCORP INC,https://www.sec.gov/Archives/edgar/data/868271/0000868271-09-000020.txt
5651,1022646,2009-02-18,ULTRA PETROLEUM CORP,https://www.sec.gov/Archives/edgar/data/1022646/0001144204-09-009494.txt
5652,1131227,2009-02-19,HORNBECK OFFSHORE SERVICES INC /LA,https://www.sec.gov/Archives/edgar/data/1131227/0001193125-09-032687.txt
5653,1374881,2009-01-06,Kesselring Holding Corporation.,https://www.sec.gov/Archives/edgar/data/1374881/0001013762-09-000024.txt
5654,6284,2009-03-05,ANALOGIC CORP,https://www.sec.gov/Archives/edgar/data/6284/0001193125-09-045570.txt
5655,1269871,2009-03-31,"PHYSICIANS FORMULA HOLDINGS, INC.",https://www.sec.gov/Archives/edgar/data/1269871/0001269871-09-000008.txt
5656,1335102,2009-03-04,"Cougar Biotechnology, Inc.",https://www.sec.gov/Archives/edgar/data/1335102/0001157523-09-001831.txt
5657,1168335,2009-01-27,ADVANCED MEDICAL OPTICS INC,https://www.sec.gov/Archives/edgar/data/1168335/0001104659-09-004359.txt
5658,1331754,2009-02-17,Federal Home Loan Bank of Indianapolis,https://www.sec.gov/Archives/edgar/data/1331754/0001193125-09-030816.txt
5659,852570,2009-03-23,GLOBAL AXCESS CORP,https://www.sec.gov/Archives/edgar/data/852570/0001144204-09-015528.txt
5660,33488,2009-03-17,ESCALADE INC,https://www.sec.gov/Archives/edgar/data/33488/0001019056-09-000328.txt
5661,1383116,2009-01-02,"Volcan Holdings, Inc.",https://www.sec.gov/Archives/edgar/data/1383116/0001354488-09-000006.txt
5662,823130,2009-02-24,SYNERGX SYSTEMS INC,https://www.sec.gov/Archives/edgar/data/823130/0001013762-09-000315.txt
5663,1366367,2009-02-10,YADKIN VALLEY FINANCIAL CORP,https://www.sec.gov/Archives/edgar/data/1366367/0001104659-09-007851.txt
5664,1326771,2009-02-10,Federal Home Loan Bank of Cincinnati,https://www.sec.gov/Archives/edgar/data/1326771/0001299933-09-000686.txt
5665,1117106,2009-03-31,NETSUITE INC,https://www.sec.gov/Archives/edgar/data/1117106/0001193125-09-068611.txt
5666,1047188,2009-03-12,PENWEST PHARMACEUTICALS CO,https://www.sec.gov/Archives/edgar/data/1047188/0000950135-09-001680.txt
5667,1428508,2009-03-19,BARK GROUP INC,https://www.sec.gov/Archives/edgar/data/1428508/0001062993-09-000909.txt
5668,354507,2009-03-31,"STRIKER OIL & GAS, INC.",https://www.sec.gov/Archives/edgar/data/354507/0000354507-09-000017.txt
5669,1166691,2009-02-18,COMCAST CORP,https://www.sec.gov/Archives/edgar/data/1166691/0001157523-09-001338.txt
5670,1178818,2009-02-05,Storm Cat Energy CORP,https://www.sec.gov/Archives/edgar/data/1178818/0001104659-09-006906.txt
5671,1405041,2009-01-12,Momentive Performance Materials Inc.,https://www.sec.gov/Archives/edgar/data/1405041/0001193125-09-004769.txt
5672,945699,2009-01-09,IXYS CORP /DE/,https://www.sec.gov/Archives/edgar/data/945699/0001157523-09-000160.txt
5673,4515,2009-03-04,AMERICAN AIRLINES INC,https://www.sec.gov/Archives/edgar/data/4515/0000004515-09-000009.txt
5674,1130626,2009-01-26,LEADIS TECHNOLOGY INC,https://www.sec.gov/Archives/edgar/data/1130626/0000950134-09-001044.txt
5675,712511,2009-01-21,PROXIM WIRELESS CORP,https://www.sec.gov/Archives/edgar/data/712511/0000914317-09-000137.txt
5676,713676,2009-01-02,PNC FINANCIAL SERVICES GROUP INC,https://www.sec.gov/Archives/edgar/data/713676/0000950123-09-000024.txt
5677,40987,2009-02-03,GENUINE PARTS CO,https://www.sec.gov/Archives/edgar/data/40987/0001299933-09-000575.txt
5678,1126741,2009-02-05,GSI TECHNOLOGY INC,https://www.sec.gov/Archives/edgar/data/1126741/0001157523-09-000917.txt
5679,1234006,2009-03-31,GLADSTONE COMMERCIAL CORP,https://www.sec.gov/Archives/edgar/data/1234006/0001299933-09-001439.txt
5680,1033905,2009-01-20,LUMINEX CORP,https://www.sec.gov/Archives/edgar/data/1033905/0000950144-09-000318.txt
5681,1389072,2009-01-30,"HeartWare International, Inc.",https://www.sec.gov/Archives/edgar/data/1389072/0001362310-09-000885.txt
5682,833079,2009-02-10,Meritage Homes CORP,https://www.sec.gov/Archives/edgar/data/833079/0001104659-09-007802.txt
5683,1113148,2009-02-09,"INFINITY PHARMACEUTICALS, INC.",https://www.sec.gov/Archives/edgar/data/1113148/0001193125-09-022541.txt
5684,1272703,2009-03-24,"HYDROGEN ENGINE CENTER, INC.",https://www.sec.gov/Archives/edgar/data/1272703/0001144204-09-015809.txt
5685,1367064,2009-03-12,"EXTERRAN PARTNERS, L.P.",https://www.sec.gov/Archives/edgar/data/1367064/0001389050-09-000009.txt
5686,804157,2009-03-17,HUDSON HOLDING CORP,https://www.sec.gov/Archives/edgar/data/804157/0001144204-09-014502.txt
5687,1360564,2009-01-27,Real Estate Referral Center Inc.,https://www.sec.gov/Archives/edgar/data/1360564/0001002014-09-000055.txt
5688,1330399,2009-01-22,Federal Home Loan Bank of Pittsburgh,https://www.sec.gov/Archives/edgar/data/1330399/0001299933-09-000352.txt
5689,1097081,2009-01-21,1ST CENTENNIAL BANCORP,https://www.sec.gov/Archives/edgar/data/1097081/0001193125-09-008932.txt
5690,1082038,2009-03-04,DURECT CORP,https://www.sec.gov/Archives/edgar/data/1082038/0001193125-09-044603.txt
5691,934612,2009-02-19,BURLINGTON NORTHERN SANTA FE CORP,https://www.sec.gov/Archives/edgar/data/934612/0000015511-09-000005.txt
5692,1084597,2009-03-24,"Cascade Wind Corp., Inc.",https://www.sec.gov/Archives/edgar/data/1084597/0001255294-09-000149.txt
5693,1158659,2009-02-03,PSEG POWER LLC,https://www.sec.gov/Archives/edgar/data/1158659/0000930413-09-000640.txt
5694,1401564,2009-02-10,"First Financial Northwest, Inc.",https://www.sec.gov/Archives/edgar/data/1401564/0000939057-09-000041.txt
5695,1063262,2009-01-02,MEGA MEDIA GROUP INC,https://www.sec.gov/Archives/edgar/data/1063262/0001213900-09-000004.txt
5696,48898,2009-01-28,HUBBELL INC,https://www.sec.gov/Archives/edgar/data/48898/0000950123-09-001385.txt
5697,6176,2009-01-12,AMPCO PITTSBURGH CORP,https://www.sec.gov/Archives/edgar/data/6176/0000006176-09-000003.txt
5698,726728,2009-02-11,REALTY INCOME CORP,https://www.sec.gov/Archives/edgar/data/726728/0000726728-09-000012.txt
5699,1388430,2009-02-11,"CAI International, Inc.",https://www.sec.gov/Archives/edgar/data/1388430/0001193125-09-024615.txt
5700,1004988,2009-06-04,CHASE CREDIT CARD MASTER TRUST,https://www.sec.gov/Archives/edgar/data/1004988/0001193125-09-125047.txt
5701,912382,2009-04-16,NATIONAL BANK OF INDIANAPOLIS CORP,https://www.sec.gov/Archives/edgar/data/912382/0001362310-09-005403.txt
5702,1226616,2009-06-16,MEDICINOVA INC,https://www.sec.gov/Archives/edgar/data/1226616/0001193125-09-131800.txt
5703,94784,2009-04-22,ALSERES PHARMACEUTICALS INC /DE,https://www.sec.gov/Archives/edgar/data/94784/0000950135-09-003023.txt
5704,1121788,2009-05-06,GARMIN LTD,https://www.sec.gov/Archives/edgar/data/1121788/0001144204-09-024265.txt
5705,314808,2009-04-23,ENSCO INTERNATIONAL INC,https://www.sec.gov/Archives/edgar/data/314808/0000314808-09-000026.txt
5706,840216,2009-05-19,CALIFORNIA COASTAL COMMUNITIES INC,https://www.sec.gov/Archives/edgar/data/840216/0001104659-09-033564.txt
5707,1145460,2009-05-12,INVERNESS MEDICAL INNOVATIONS INC,https://www.sec.gov/Archives/edgar/data/1145460/0000950135-09-003885.txt
5708,1381531,2009-06-01,Domtar CORP,https://www.sec.gov/Archives/edgar/data/1381531/0001193125-09-122530.txt
5709,1003642,2009-05-22,IMPAX LABORATORIES INC,https://www.sec.gov/Archives/edgar/data/1003642/0000950133-09-001745.txt
5710,34903,2009-04-15,FEDERAL REALTY INVESTMENT TRUST,https://www.sec.gov/Archives/edgar/data/34903/0001193125-09-079208.txt
5711,1359687,2009-06-01,"RED TRAIL ENERGY, LLC",https://www.sec.gov/Archives/edgar/data/1359687/0001144204-09-030213.txt
5712,1333274,2009-04-30,MERCER INTERNATIONAL INC.,https://www.sec.gov/Archives/edgar/data/1333274/0000945234-09-000117.txt
